,pubkey,alias,color,software,oldestchannel,openchannels,closedchannels,capacity,avg_duration,avg_open_fee,avg_close_fee,close_types
10405,02ace895ccf861a58d8ad9330c6cd8639793dd3432d14332a377a2fd35d4ffa598,02ace895ccf861a58d8a,3399ff,lnd,569556,4,3,924640,44629.71428571428,12373.714285714286,12638.0,"{'force': 2, 'mutual': 1, 'penalty': 0}"
10406,03d07d46a6ffeab2dca30248456f0caae0262441f66a2bd3f218bae6522dc619d6,03d07d46a6ffeab2dca3,,lnd,563536,1,6,30000,19594.285714285714,2843.8571428571427,3366.0,"{'force': 6, 'mutual': 0, 'penalty': 0}"
10407,0349dfadee60fa2fa390a335d6b582f570a7b8198ebd60f1933d18dbca5c497f34,USEME,f02e62,lnd,557137,1,0,393384,88098.0,195.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10408,036133f41d42783bf62b19e669a4dc3034df0720f44884d78ee7d89d0c5d21ac8d,,,lnd,575552,2,1,100000,53996.0,17947.666666666668,4525.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
10409,03cc60688e24a39517e8a6b4c4f5681244260668686a496863c16a44f244d6e653,03cc60688e24a39517e8,3399ff,lnd,562327,0,5,0,40466.8,2795.4,13486.4,"{'force': 2, 'mutual': 3, 'penalty': 0}"
10410,02807cfc14d60e5ae53cee680f15b03a93379d8a75cb4a622968facad35e38b9d9,,,lnd,589598,1,0,60000,55637.0,10302.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10411,0201928ff4879fbb999acd30e2ec04fc46fb1f7e064b6324fb11007e506bf6b248,Crypt,ff9900,lnd,615598,4,2,208702,22389.166666666668,6016.5,8402.5,"{'force': 1, 'mutual': 1, 'penalty': 0}"
10412,025779d6d48e8943a5c0313c0006da5683910c1739de6a2a66831df2541ae705fb,Ifaistos,3399ff,lnd,562010,3,31,1178345,32212.529411764706,6072.441176470588,4537.5161290322585,"{'force': 4, 'mutual': 27, 'penalty': 0}"
10413,02aecde3b3dde450889755d4dbce538e6b9e9dfa7702d14b5bc5c4379e1b330392,myshtery,23354d,c-lightning,604702,1,6,344629,7704.714285714285,3883.8571428571427,3524.5,"{'force': 2, 'mutual': 4, 'penalty': 0}"
10414,0323e18348bb2afc29660da8ba06fb1e91fc37a5752301180b8f3afca7f5c49f01,,,lnd,510790,1,0,10334,134445.0,205.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10415,03c4cfaf8373abf38ee4eb8ea4b064d140d29fbe20ec583e624f2ed0fa78154546,DogecoinNode,3399ff,lnd,617291,0,3,0,13011.333333333334,18851.0,3386.0,"{'force': 1, 'mutual': 2, 'penalty': 0}"
10416,02b5c8e558e5f5f426e3561f0edf3511f22ef713d1932b31a67192761b6c56e5de,oaf_tobark_node,,lnd,579903,0,6,0,36764.5,2267.5,10279.166666666666,"{'force': 1, 'mutual': 5, 'penalty': 0}"
10417,03c766c806d84d6da0c52ce4ff8a0a3c4b869c06fb13e4fc352b44dd545e267dd4,⚡ CoinGecko 🦎,,lnd,535907,4,0,250000,109097.25,409.5,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10418,037abfa195e0a2813c949faeb8e7a62fa8bc6868ce699e990be3e79cc05edad29c,MarloweJames,,lnd,601445,0,7,0,3771.5714285714284,3964.285714285714,4417.571428571428,"{'force': 0, 'mutual': 7, 'penalty': 0}"
10419,03119165453910167eeb4fa92c0842299cb2296c449b7935f1e9553f777bac2dc5,,,lnd,517374,1,0,10000,127861.0,177.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10420,02e8fbe336a3c7fc5965f68bf3a6c8ca6cab45035d550d5608169590fe3834f011,,,lnd,582986,0,1,0,104.0,177.0,183.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
10421,02795d8bbc1c094db16e8b0eb5d58ea0ab0beda7e4fe0d3e9cc6973e1209dc0aa7,boserwolf,,lnd,590307,1,0,200000,54928.0,527.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10422,03e99d95d056bd84e5cc73e546924af49597b2fd8379f2dcaf8e06ac230e47d336,03e99d95d056bd84e5cc,,lnd,567053,0,1,0,46923.0,2937.0,4212.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
10423,0237b2854ca85e5c6045dcd8130382e400781ccc0d98fff65b6bd433efc5e65601,⚡McQueen[LND]⚡,68f442,lnd,517588,4,0,2485601,124810.75,9086.5,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10424,03546c93298edf80c846b7d67df0c379fe1a928bb1c9836bf851562cd938be19b0,contusus,68f442,lnd,643889,8,0,4161754,1165.75,4190.5,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10425,02c868745bac40fc62834bbc63d9882a20d4ae8828ca345b40c888d120f82ec2b9,02c868745bac40fc6283,3399ff,lnd,633598,0,12,0,185.5,20767.5,4010.1666666666665,"{'force': 2, 'mutual': 10, 'penalty': 0}"
10426,027e62436314f4a18b5cf459d3735977d00830dd3ff24da7f14214824f89fe8d34,027e62436314f4a18b5c,3399ff,lnd,554811,5,2,485300,71162.0,4858.714285714285,5123.0,"{'force': 0, 'mutual': 2, 'penalty': 0}"
10427,03c52df40dd9ed540f379c09451fc532bac17592d44cd070263471334cb3cf3f41,drgo_ups_dual_ISP_tor,cc9949,lnd,590282,2,8,930689,12631.6,6137.9,5293.375,"{'force': 3, 'mutual': 5, 'penalty': 0}"
10428,03e031b3644a238c4e3f75c1dc3ce70945c70410dbfa08641768420249beb7fbb3,DarkGalaxy,03e031,c-lightning,591670,7,3,21621929,29242.6,3175.2,1554.0,"{'force': 1, 'mutual': 2, 'penalty': 0}"
10429,0349891db59a34b3c943084d2459dbfda359f87ed8c525828315f3420c4c32c96a,,,lnd,607819,3,3,240000,19051.333333333332,997.3333333333334,885.3333333333334,"{'force': 0, 'mutual': 3, 'penalty': 0}"
10430,037667a61f11bdfd28a04c8c2031c388ff8cc52d00a87e62910bf03e1667312d64,037667a61f11bdfd28a0,3399ff,lnd,545163,21,11,34187511,55059.4375,4096.09375,6891.909090909091,"{'force': 3, 'mutual': 8, 'penalty': 0}"
10431,023ce8386784b1ac177f053eecc24153cc03be14eb5b521fde24f1f1529c5d5ae7,angel,68f442,lnd,621629,40,3,24525342,17675.511627906977,12740.488372093023,10505.333333333334,"{'force': 0, 'mutual': 2, 'penalty': 0}"
10432,027cd0e9992309bc89f5de36d2c4758bbe780c9d681472d2d91ab92b618595627f,,,lnd,563187,0,13,0,12864.307692307691,8898.538461538461,12345.384615384615,"{'force': 1, 'mutual': 12, 'penalty': 0}"
10433,02671251b5678771514df8f26cc01508606d697ae8cad38063f84becbd359b189f,White Flame Public,ffffff,lnd,566401,2,3,250249,42076.6,2045.8,5438.333333333333,"{'force': 1, 'mutual': 2, 'penalty': 0}"
10434,03da3cbb3643a396a7cfafced484c3b9ebf614997983676c56a6ef0e34aed32c76,,,lnd,574773,0,2,0,4315.0,1304.0,32510.0,"{'force': 0, 'mutual': 2, 'penalty': 0}"
10435,02ed3c6a74a7585172099bff831a1e086588106faab3f66e3e9397eaf6ea4295a0,LUNU,ffffff,lnd,636148,7,1,6700000,3331.875,14072.25,9745.0,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10436,03d03804c3bdf79ccdb0d0cc45a3f8f95c3fe080d16806288b5edf18001cfac1d7,markvq,,lnd,569100,0,1,0,31253.0,4764.0,26948.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
10437,03c846be6a67f96337331d3e945e6fa4679fe93f6b3e5494364e86bc4a6e67366f,leppis,a03b29,lnd,536153,1,1,200000,90539.0,281.5,8789.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
10438,030cdaccda7f86e37716ed7da544f3077abd624ab13667ef22b7404ee44ef38aba,025-lnd-gar-nodl-it,000025,lnd,615272,1,1,100000,14981.5,2492.5,2556.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
10439,038e076226aee35d67cef3fbbcaf246055c90f6e4da5d387076cf45975f68324fd,Ol,3399ff,lnd,586107,1,1,100000,30348.5,6770.0,4007.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
10440,03c05294aad08013271b40c635f44b354e4fd1d49da7257fffa51114d2dba3c3bd,InfiniteVampire,68f442,lnd,572256,0,5,0,48596.8,7453.6,4078.8,"{'force': 0, 'mutual': 5, 'penalty': 0}"
10441,036e6c8e771b717a0bc19cea1e616623c63d6bc4d7875d7ccd29100a395fcf82b3,GBBT4,036e6c,c-lightning,614863,0,1,0,27192.0,154.0,4005.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
10442,02b724011c8db7d8299b236ea3627959ab61730fe28533ffcdc59f1a6bfc41c0f4,,,lnd,509318,4,0,24600,129685.25,2343.25,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10443,03e3d3221dac23089eac9f0be069fd3fedf73c8f1f37e9e74632314a3e8dc99ed6,TYT Alternative Caring [NODL.IT],0000ff,lnd,577072,4,1,2200000,59086.6,19851.8,13691.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
10444,021af6a96cc57635ab46c8ba96ef5d3afd3dc62d80e5727b38a00364396ce61afe,btcpayserver.online,3399ff,lnd,635478,5,4,472003,5132.888888888889,9144.555555555555,16587.25,"{'force': 2, 'mutual': 1, 'penalty': 0}"
10445,032c62c5eb78d45564ed04c941e969f892d541699d04ee19af9594175113bfe171,moonman,8165dd,lnd,620797,5,3,4494826,18264.0,2064.875,26812.333333333332,"{'force': 0, 'mutual': 3, 'penalty': 0}"
10446,031b3971363f95a2c645c96da138f9eec0a82ec41108d8c1946775e8f0e6638339,IMAGINE_PEACE,,lnd,554689,0,17,0,25312.29411764706,5401.764705882353,4095.294117647059,"{'force': 7, 'mutual': 10, 'penalty': 0}"
10447,0367474894168bbbc28c5140ebe2b2c6d35f1554dc1fc9d8a698d246cc0107c05e,,,lnd,512000,1,0,2345,133235.0,359.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10448,02b389e84b0fd108249f5d45d625b4ad25ef651b8dc8c2d636d5d94629b6aeadb9,WorldBank,,lnd,592189,0,3,0,13538.333333333332,3169.6666666666665,4520.333333333333,"{'force': 0, 'mutual': 3, 'penalty': 0}"
10449,03e5c97ae8b1f4d67a1562568ac616e4ec7773752e0b219076a6baeefaab5df796,Molly,68f442,lnd,597872,1,14,50000,10396.733333333334,1686.9333333333334,2043.7857142857142,"{'force': 4, 'mutual': 9, 'penalty': 0}"
10450,03ca86cf2969f79f2b7822143fc7428474216a1ee434950b2570c776f30909488e,YokelShire,,lnd,535240,0,11,0,26252.545454545456,2571.5454545454545,3345.0,"{'force': 5, 'mutual': 6, 'penalty': 0}"
10451,038247a593349447d67eb2444132bb8b54ecdc146e910d1ce5959b91b0da5ff758,038247a593349447d67e,,lnd,563348,0,365,0,24371.268493150685,185.86575342465753,140.52876712328768,"{'force': 0, 'mutual': 365, 'penalty': 0}"
10452,02e4e76291b9367aa003de03a765405737fcb6bef8ed7fcb901aa9f6f14c3c2ae6,GastroService,68f442,lnd,599220,0,43,0,14513.906976744185,761.9767441860465,7704.930232558139,"{'force': 4, 'mutual': 39, 'penalty': 0}"
10453,03369c3cddc1e26b8bbd1930b77797e2953336f40b029677b7558edca38ee48211,011-lnd-gar-nodl-it,000011,lnd,599955,3,18,5340019,4427.142857142857,935.3809523809524,5069.0,"{'force': 0, 'mutual': 18, 'penalty': 0}"
10454,038c09dffaf09a858b1e8d06212dfa4ba543b11bbbd485116698e3eb6ee0f38bb9,,,lnd,603830,0,1,0,24.0,430.0,622.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
10455,03049ee1e0924423e04effb20a0c43ebc5f80517fea66631732283ea7c40bdfa7a,03049ee1e0924423e04e,,lnd,580307,0,5,0,3526.6,384.6,9026.2,"{'force': 2, 'mutual': 3, 'penalty': 0}"
10456,03a9b9b4d5bff67fb90d7deaf7db842e3aa5e3abea58fa488a8af3d163679107d7,YELLOWMONTANA,03a9b9,c-lightning,511916,27,66,40676774,26743.763440860213,2109.516129032258,6149.560606060606,"{'force': 24, 'mutual': 33, 'penalty': 8}"
10457,03c05bab5dedc4c32ba7498bba2c6f199d36c0f0adf23e3cbb3cbe9bbf329ad637,�vivite liberi�,b03060,lnd,533134,1,0,100000,112101.0,165.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10458,036aa19220ec18cf5dda38b741d9af21c2edb156cd891c302c392cdad93dd8654f,,,lnd,588355,0,1,0,664.0,528.0,9186.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
10459,0382da6b9b544324126d9dd80b1600a6cdeea239289502425c7817643529b61b53,Jairohm [LND],68f442,lnd,566202,0,1,0,64130.0,5492.0,5656.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
10460,02f9f8ac6a108e106852e4ed0918ee3568ef5673ff389ca3f2bc63caff9cbbbb8f,Fox,,lnd,615701,0,3,0,3423.0,237.0,2369.6666666666665,"{'force': 0, 'mutual': 3, 'penalty': 0}"
10461,035b6fbdef4d13fc837eaea85fd34bdac8aa1b43988893fc077028abaabe82a3b0,,,lnd,614344,0,1,0,22.0,703.0,1184.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
10462,0341c57d36f6ef2af95fc98a2a0897e073c4acf8ff1d7255ecc33289a07a852177,DeVineMatRix,3399ff,lnd,564541,3,8,168509,21788.818181818184,8862.09090909091,5673.625,"{'force': 1, 'mutual': 7, 'penalty': 0}"
10463,02333952daf3613ba138ae64bd757546af486aeea3c21b52d5b748e63ea8ac95a0,02333952daf3613ba138,3399ff,lnd,570151,1,7,262416,19518.375,12940.5,11279.0,"{'force': 7, 'mutual': 0, 'penalty': 0}"
10464,03dc875d29c98028f6a282c007c6e9577c0d8dd5f50f919a43155b7309d7424022,GetBittr#2,,lnd,598760,0,4,0,105.75,320.25,1220.0,"{'force': 0, 'mutual': 4, 'penalty': 0}"
10465,03c1a4a429bec19c8f86b799ebb06583188f74dd0626f69f8303ff7f53cdc51110,aqwan,3399ff,lnd,557566,10,19,18989884,27595.03448275862,11399.413793103447,10883.578947368422,"{'force': 8, 'mutual': 11, 'penalty': 0}"
10466,0292c23221f69527d74dbaad22ad9e5c6d370d742207dabf01c40db9c7d8cf18d2,lowly nod geese,,lnd,570060,0,20,0,27108.5,10940.65,2737.4,"{'force': 3, 'mutual': 17, 'penalty': 0}"
10467,02fe9469e1d7da69539e365c9b2a64d277ed5589622cb314dc8b3060f3c55f79e6,ScripterRon,3399ff,lnd,544461,18,38,35736789,33446.08928571428,8566.714285714286,10978.263157894737,"{'force': 15, 'mutual': 23, 'penalty': 0}"
10468,02f64aca3b9d52e2f2cb0f137fbe5101db6eac4695510f32ed46c50004b7ca1fa7,SpicePay.com,3399ff,lnd,555758,15,44,48465796,35052.50847457627,3810.4406779661017,10667.772727272726,"{'force': 12, 'mutual': 32, 'penalty': 0}"
10469,036e8a8efeb26f3cffce99f462839ef6ea3b1691d569d59c402be0d3d6cef9b79c,Satoshis.Games,,lnd,562633,0,109,0,23884.688073394496,5853.238532110092,4369.981651376147,"{'force': 11, 'mutual': 98, 'penalty': 0}"
10470,03f3ba88c3e9e68b10f8c1e877252a157291ddc24aa378e9cb6f8b3bd0fed2e706,,,lnd,505659,2,0,201050,136474.5,8622.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10471,03d34c207eecb9045228c9f835d7a2ed950f2ba03a4f173ed6fd3a895cf00de201,room77,68f442,lnd,564229,28,47,97674451,28169.08,4253.2,5641.893617021276,"{'force': 24, 'mutual': 21, 'penalty': 0}"
10472,03e1ac6a0f52e2d1214e3f6868b0a453e8e0a968bc5810af4d4370b4846434693a,doublernode,03e1ac,lnd,632857,0,1,0,656.0,3509.0,13001.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
10473,022e0cbff0802ac1a7df0d614aa9636e5bb5c989368844ed70169b974dab55b25c,bitcoin-studio-fundroid,33f447,lnd,576039,6,4,11202823,37754.6,8603.4,10044.75,"{'force': 1, 'mutual': 3, 'penalty': 0}"
10474,031971c78945d889b578f25c70c6fbd2e7217545e1176a5a18163e37db5baf0e9e,LND.JMorris,dd006b,lnd,560183,1,1,100000,57190.5,1507.5,4526.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
10475,027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,ln.vanovcan.net,3399ff,lnd,526199,46,30,86313202,57057.69736842105,3790.2894736842104,5754.1,"{'force': 6, 'mutual': 22, 'penalty': 0}"
10476,029a5b5f41189cb5216bdccd1853a6d2f95a41e302701b0c311efebba2bfbe31d8,BitcoinL2,3399ff,lnd,554673,2,0,600000,90561.5,2121.5,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10477,03e1c0415b32f081e879379e9bd9c31827df99ba4a554ce22868ce894c1667cdd6,,,lnd,551557,0,1,0,20502.0,3062.0,3477.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
10478,03186a35a07a94b3168b6c27167c4bf66870c69a3c5da8a03d69db88a5726410db,DHL_DIGITAL_LAB,03186a,lnd,552364,5,8,34532696,38497.53846153846,6503.307692307692,3975.5,"{'force': 3, 'mutual': 5, 'penalty': 0}"
10479,02c413e1fc66d5c792a9c9b7e4a1473d7c5f6021471eb798ad1edbdb5a4326cdbe,tpt3,68f442,lnd,641996,1,0,70000,3239.0,305.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10480,0335658733a7373edcf434679b014f83db9ca2903082231abc00cb04f001bf24e1,Stockholm-Lightning,ff6600,lnd,596873,4,1,1377468,34440.8,2914.0,4502.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
10481,03481ba1d0672d8cc26fc269adc85292c38b27241f7f52d55ff44269c110bd5f30,BigCohoo,,lnd,586656,0,17,0,10233.529411764706,3626.9411764705883,2165.823529411765,"{'force': 5, 'mutual': 12, 'penalty': 0}"
10482,02c2d7e11f38b46c863a6718d19d49f52e0859ddd4827192a7fd9d25ecd61657a4,Yunque,3399ff,lnd,553211,10,6,2700000,71693.8125,2057.875,19650.0,"{'force': 3, 'mutual': 3, 'penalty': 0}"
10483,02a2c53bc475cb92e4ab2f38a5bca56df695034ce90ad78c2f47c05911e3f79e41,amazing_horse,00ddff,c-lightning,561820,17,30,53106907,27568.91489361702,9030.63829787234,14375.266666666666,"{'force': 12, 'mutual': 18, 'penalty': 0}"
10484,025d519bb6e6a2d18798f8665a35b512885b573a098c9bf98acbf1673155f27678,UnBanked_21 [myNode],68f442,lnd,630809,0,1,0,269.0,20712.0,34337.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
10485,0231a3f6154cc0a3aa928dd6ac31e426c422a4d62d8794c058c8a8602153cf9730,NodeOfTheSven,68f442,lnd,606269,14,12,13561455,16755.346153846152,5951.692307692308,5650.416666666667,"{'force': 2, 'mutual': 9, 'penalty': 0}"
10486,033f12b6786951cc2f5084c6db6390c152240bb5ee1bbc9a0ed0f18038df97ea76,,,lnd,594958,0,7,0,6083.142857142857,1798.857142857143,6801.571428571428,"{'force': 6, 'mutual': 1, 'penalty': 0}"
10487,03897815ed5bf459d9219d7232b6f7783515b6030b926948425a8f11dccd4b3091,HODL_Island,8865df,lnd,616333,1,7,110000,10659.75,4355.125,7075.142857142857,"{'force': 2, 'mutual': 5, 'penalty': 0}"
10488,024c426fd8eb98bdfe280e921c1d2372ea553e16d4d623fb125b5366f5234493ae,,,lnd,602996,0,13,0,2956.5384615384614,381.84615384615387,2322.3846153846152,"{'force': 3, 'mutual': 10, 'penalty': 0}"
10489,0309371521db6dda4da5e36cf60462605ce14c91923a8ed4b6fd30d767300d76f4,,,lnd,571502,0,3,0,5763.333333333333,9788.333333333334,23859.333333333332,"{'force': 3, 'mutual': 0, 'penalty': 0}"
10490,0309b984e585af52d4f95816d99eb9dcc62fdc1c3df4fd68865f88121a8d256170,www.marcsteiner.tech,68f442,lnd,616621,19,6,18975469,15015.08,7296.28,10709.0,"{'force': 1, 'mutual': 5, 'penalty': 0}"
10491,03c4ffc2c7396f9df945f7411c34eb3ad98fcc8429afe79458a7a682ff6cf06859,deekay,68f442,lnd,599054,34,36,56201797,8007.128571428571,894.3,2130.3333333333335,"{'force': 3, 'mutual': 32, 'penalty': 0}"
10492,031665e34455e2207764473045d613f9945be95da696c22db363912cc59ff3a414,nodl-lnd-s009-019,000000,lnd,632349,1,0,100000,12886.0,10930.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10493,02dd4e90a29169b2d4d7d1bb7b2304ab6eb93b94c06524a4bbeaf1e802eec9d538,nosuch.shop,68f442,lnd,552998,8,6,14794913,36760.28571428572,9918.5,10091.833333333334,"{'force': 1, 'mutual': 5, 'penalty': 0}"
10494,02dcc0d8bcbe63c036738ee503eb7a3c00747da380123b698773062035426a9bcd,Thuglife,,lnd,570359,0,3,0,31575.666666666668,11431.666666666666,7065.0,"{'force': 0, 'mutual': 3, 'penalty': 0}"
10495,029aa5f2456de44ce1185eef6231d959b789b47411ced52314d1a5a520e3b3f596,029aa5f2456de44ce118,3399ff,lnd,641181,1,0,631548,4054.0,21690.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10496,022b7f4b2191da545e368e1b1429603f72ca4247251b1d8c54cac241aa3b2421ec,yoyotonga,68f442,lnd,613350,3,2,708156,12473.2,3530.2,10505.5,"{'force': 1, 'mutual': 0, 'penalty': 0}"
10497,023d13b92f56032ab2aa45195fbd65a1f1c8cfd0dfa5e46ff706de4960d2df3527,023d13b92f56032ab2aa,3399ff,lnd,621238,2,0,500000,23963.5,1846.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10498,0325ad1acd887b7b4ee433d16553c2aa71d5e355bc330908f712700d0fbbf06ec7,0325ad1acd887b7b4ee4,000000,lnd,577705,1,1,100000,34742.5,17440.5,27007.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
10499,033f142bfa5185797a8251cfbe47d64c525b922610b2856c6bbcdd5b812505a17b,FAKE_NEWS,e60000,lnd,534286,6,3,27128355,76868.88888888889,3960.777777777778,4784.0,"{'force': 0, 'mutual': 3, 'penalty': 0}"
10500,0271e3c8a038756dda07a07ea8d77ffd545210c021cd62147e80d7500a7336403f,PAYPAL,,lnd,521659,4,5,320000,84741.44444444444,1837.888888888889,2935.4,"{'force': 2, 'mutual': 3, 'penalty': 0}"
10501,03f92c0e20202d35d35c3eb7c4b08050fbd917127be593436a1592d3941c5819b9,THE_CONNECTOR,49daaa,lnd,539374,2,0,200000,105782.5,1202.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10502,0318f8d8e58d123c9540d1481a4b3cf346d193c9bc10496c22bd911fc9101b8baf,FlashNow,68f442,lnd,565873,6,8,4201588,37666.57142857143,3866.0714285714284,7831.125,"{'force': 4, 'mutual': 4, 'penalty': 0}"
10503,02c6842fa64bb5dc6d69bd28603729cf5ca9d35cf33c8d80277fb4acf6bca28de4,Veelvoor LND Node,,lnd,612520,0,8,0,3090.375,1265.125,2836.125,"{'force': 5, 'mutual': 3, 'penalty': 0}"
10504,03033ed23527518dfa3e5433d7e761198e285f718a871dcbb894b8313f8dda6ccb,WooloomoolooBlitz,68f442,lnd,639303,1,0,40000,5932.0,305.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10505,0213f9d2d7a7555f7e9213328d59fddb8cd9460c9e609ba09ad99bc22b69c07fce,,,lnd,599650,0,1,0,674.0,154.0,256.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
10506,032ee8428ff4c072975fa6af8787121b5c0375c44d40cc675d47084684df36aa2b,Arisbe,3399ff,lnd,568460,4,1,1586644,66960.6,1722.0,19172.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
10507,03daf66b7258ee1abf14789979b1cffe65e35937c91120aa43123dc54dc08c5ae5,main-hub-berlin,,lnd,600047,0,8,0,2318.75,5400.625,3930.25,"{'force': 1, 'mutual': 7, 'penalty': 0}"
10508,037f4172c79764ccdd4ac9e664f8c58da42a499a33b331953fa7783733e249574c,RipCptBEAN,,lnd,585438,1,0,30000,59797.0,7011.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10509,034282d9e7c7e9b46a95f4f4a11cbe805b168f43fc2a49b86d42af060947795618,,,lnd,549331,0,10,0,10628.2,7891.4,14891.7,"{'force': 4, 'mutual': 6, 'penalty': 0}"
10510,028d890af85d8044abf60f72e0fa7a67cb2ba2326ab2975bdcf597b56b0cd45872,,,lnd,515418,2,0,7000,129130.0,840.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10511,02ad33d99d0bb3bf3bb8ec8e089cbefa8fd7de23a13cfa59aec9af9730816be76f,lio17,3399ff,lnd,564924,5,3,4872778,52246.25,7042.0,9783.0,"{'force': 0, 'mutual': 3, 'penalty': 0}"
10512,028e953ff239e6801d2d95ba093c6b25a4d1236f86303e9cd8919d25b9ef4b733e,BOLLWERK,3399ff,lnd,603735,10,1,21546873,33885.818181818184,3639.4545454545455,23401.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
10513,021f1d05cd85a109bba4ca08503748c18849a0be124828e075828fb761a34392e4,senza-sphinx-2,ffdc00,lnd,565666,3,31,80000,18119.617647058825,6857.676470588235,17869.16129032258,"{'force': 13, 'mutual': 18, 'penalty': 0}"
10514,0387f20af9f3e8765d5a406019c2f6b67948993ba7577eb4fe7be9907e4147e340,Wynchinford_Farms,3399ff,lnd,566912,5,1,784996,53116.333333333336,3950.3333333333335,4012.0,"{'force': 0, 'mutual': 1, 'penalty': 0}"
10515,0229bf5bfd4f29c6cda971a4979605be9a9553e456b5ef3feb795e8dba232e7005,blocktrainer.de,ee811a,lnd,589025,10,3,704833,19806.46153846154,8210.307692307691,5174.333333333333,"{'force': 0, 'mutual': 3, 'penalty': 0}"
10516,02ade55c81601182e0df6b59e4042869687d28661850bc18079c7d7d5fa78be39e,offerm [LND],68f442,lnd,601666,1,5,33680,16622.833333333332,4912.0,14845.4,"{'force': 3, 'mutual': 2, 'penalty': 0}"
10517,02d716011c96c7fe63703f3c5e064df389f2237b2980c866f237be8f893edb65ea,Dennis.Turk.Melb,3399ff,lnd,567097,7,18,4654295,41982.04,5429.04,12706.333333333332,"{'force': 6, 'mutual': 12, 'penalty': 0}"
10518,02fc7ef232bd958209a2180fb18844388babc48a81d31434e343ecc4d7dd1a9186,,,lnd,508199,4,0,7150,131617.5,729.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10519,0331506bb138f7ee92dbba1329257b1172a6cfc397cd81bc5f47ddefa77d7ec470,Lynx Lightning Bitcoin Node,,c-lightning,535958,1,0,50000,109277.0,2071.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10520,03d2ef9ec156a07c83b1c4da1e54564b50d20f2954bc535eff68894967444efc58,,,lnd,518219,1,0,195000,127016.0,523.0,,"{'force': 0, 'mutual': 0, 'penalty': 0}"
10521,0388448f881750702a1d19edcffa95e75aeb3e6895384cf1035e1f83301df26a2e,,,lnd,587289,0,1,0,335.0,4084.0,5918.0,"{'force': 1, 'mutual': 0, 'penalty': 0}"
10522,03beddc8adbf7d56a7da15cdaf95d97b24d07088c3571b421c0e6f9d551a210342,ln.felixweis.com,3399ff,c-lightning,522261,58,62,160962966,61442.35,2233.5416666666665,7800.274193548387,"{'force': 5, 'mutual': 55, 'penalty': 0}"
10523,021a7242da9fbdfc646eb43d61ebd31a2a9066fbac21a4a8ba668493be16fc8871,Icheku,,lnd,592956,0,2,0,22781.0,1994.0,1780.0,"{'force': 0, 'mutual': 2, 'penalty': 0}"
